Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:43:56:308,Long Strafe Bot,ADSable Hitscan Cone,4.357s,2408,535,0.222,500,2190,0.228,false
2,15:44:01:995,Long Strafe Bot,ADSable Hitscan Cone,5.434s,2540,589,0.232,545,2310,0.236,false
3,15:44:05:959,Long Strafe Bot,ADSable Hitscan Cone,3.71s,1869,460,0.246,460,1700,0.271,false
4,15:44:10:610,Long Strafe Bot,ADSable Hitscan Cone,4.398s,2243,539,0.24,500,2040,0.245,false
5,15:44:15:349,Long Strafe Bot,ADSable Hitscan Cone,4.479s,2078,540,0.26,502,1890,0.266,false
6,15:44:20:469,Long Strafe Bot,ADSable Hitscan Cone,4.855s,2430,561,0.231,523,2210,0.237,false
7,15:44:25:215,Long Strafe Bot,ADSable Hitscan Cone,4.483s,2375,532,0.224,492,2160,0.228,false
8,15:44:29:958,Long Strafe Bot,ADSable Hitscan Cone,4.482s,2342,502,0.214,502,2130,0.236,false
9,15:44:33:798,Long Strafe Bot,ADSable Hitscan Cone,3.582s,1550,548,0.354,503,1410,0.357,false
10,15:44:38:420,Long Strafe Bot,ADSable Hitscan Cone,4.377s,2133,542,0.254,506,1940,0.261,false
11,15:44:43:055,Long Strafe Bot,ADSable Hitscan Cone,3.699s,2045,560,0.274,527,1860,0.283,false
12,15:44:46:375,Long Strafe Bot,ADSable Hitscan Cone,3.066s,1561,522,0.334,478,1420,0.337,false
13,15:44:49:837,Long Strafe Bot,ADSable Hitscan Cone,3.2s,1396,508,0.364,508,1270,0.4,false
14,15:44:54:190,Long Strafe Bot,ADSable Hitscan Cone,4.325s,1715,576,0.336,527,1560,0.338,false
15,15:44:58:634,Long Strafe Bot,ADSable Hitscan Cone,4.2s,2249,526,0.234,486,2045,0.238,false
16,15:45:03:257,Long Strafe Bot,ADSable Hitscan Cone,4.36s,2012,534,0.265,505,1830,0.276,false
17,15:45:08:529,Long Strafe Bot,ADSable Hitscan Cone,5.064s,2419,534,0.221,501,2200,0.228,false
18,15:45:13:794,Long Strafe Bot,ADSable Hitscan Cone,5.017s,2648,634,0.239,589,2408,0.245,false
19,15:45:18:060,Long Strafe Bot,ADSable Hitscan Cone,4.015s,2001,461,0.23,420,1820,0.231,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,40201,10203,9574.0,36563.0,

Kills:,19
Deaths:,0
Fight Time:,81.102997
Avg TTK:,4.269
Damage Done:,9574.0
Damage Taken:,0.0
Midairs:,179
Midaired:,0
Directs:,629
Directed:,0
Distance Traveled:,0.0
Score:,2506.946289
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
