Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:00:01:341,Long Strafe Bot,Manwing,9.165s,6,3,0.5,600,2400,0.25,false
2,11:00:11:373,Long Strafe Bot,Manwing,9.022s,7,3,0.429,600,2800,0.214,false
3,11:00:39:536,Long Strafe Bot,Manwing,25.302s,15,3,0.2,600,6000,0.1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Manwing,32,9,1800.0,12800.0,

Kills:,3
Deaths:,0
Fight Time:,43.488998
Avg TTK:,14.496
Damage Done:,1800.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2160.0
Scenario:,Ascended Manwing
Hash:,c87f56931e71991dcb007a58d590f53a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
