Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:39:22:458,Long Strafe Bot,ADSable Hitscan Cone,5.384s,2969,551,0.186,508,2700,0.188,false
2,02:39:26:578,Long Strafe Bot,ADSable Hitscan Cone,3.862s,1990,560,0.281,506,1810,0.28,false
3,02:39:31:996,Long Strafe Bot,ADSable Hitscan Cone,5.162s,2683,685,0.255,649,2440,0.266,false
4,02:39:35:090,Long Strafe Bot,ADSable Hitscan Cone,2.841s,1462,399,0.273,363,1330,0.273,false
5,02:39:41:382,Long Strafe Bot,ADSable Hitscan Cone,6.035s,3200,893,0.279,816,2910,0.28,false
6,02:39:43:056,Long Strafe Bot,ADSable Hitscan Cone,1.407s,692,210,0.303,192,630,0.305,false
7,02:39:48:716,Long Strafe Bot,ADSable Hitscan Cone,5.402s,2760,556,0.201,503,2510,0.2,false
8,02:39:55:052,Long Strafe Bot,ADSable Hitscan Cone,6.082s,3233,507,0.157,501,2940,0.17,false
9,02:40:01:788,Long Strafe Bot,ADSable Hitscan Cone,6.482s,3288,552,0.168,505,2990,0.169,false
10,02:40:06:092,Long Strafe Bot,ADSable Hitscan Cone,4.053s,2122,543,0.256,501,1930,0.26,false
11,02:40:14:648,Long Strafe Bot,ADSable Hitscan Cone,8.295s,4300,555,0.129,508,3910,0.13,false
12,02:40:22:384,Long Strafe Bot,ADSable Hitscan Cone,7.474s,3794,548,0.144,503,3450,0.146,false
13,02:40:27:939,Long Strafe Bot,ADSable Hitscan Cone,5.297s,2595,558,0.215,507,2360,0.215,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,39477,7621,7028.0,35900.0,

Kills:,13
Deaths:,0
Fight Time:,67.776001
Avg TTK:,5.214
Damage Done:,7028.0
Damage Taken:,0.0
Midairs:,187
Midaired:,0
Directs:,593
Directed:,0
Distance Traveled:,0.0
Score:,1375.843506
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.1

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
