Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:18:06:429,Long Strafe Bot,ADSable Hitscan Cone,3.132s,1737,534,0.307,502,1580,0.318,false
2,12:18:10:679,Long Strafe Bot,ADSable Hitscan Cone,3.985s,1968,537,0.273,504,1790,0.282,false
3,12:18:15:305,Long Strafe Bot,ADSable Hitscan Cone,4.363s,2089,547,0.262,509,1900,0.268,false
4,12:18:21:358,Long Strafe Bot,ADSable Hitscan Cone,5.801s,2595,544,0.21,502,2360,0.213,false
5,12:18:25:742,Long Strafe Bot,ADSable Hitscan Cone,4.118s,2067,545,0.264,502,1880,0.267,false
6,12:18:30:982,Long Strafe Bot,ADSable Hitscan Cone,4.983s,2562,547,0.214,500,2330,0.215,false
7,12:18:36:669,Long Strafe Bot,ADSable Hitscan Cone,5.426s,2430,500,0.206,500,2210,0.226,false
8,12:18:40:927,Long Strafe Bot,ADSable Hitscan Cone,4.007s,2056,542,0.264,503,1870,0.269,false
9,12:18:46:507,Long Strafe Bot,ADSable Hitscan Cone,5.317s,2573,544,0.211,505,2340,0.216,false
10,12:18:53:330,Long Strafe Bot,ADSable Hitscan Cone,6.558s,3244,778,0.24,715,2950,0.242,false
11,12:18:56:344,Long Strafe Bot,ADSable Hitscan Cone,2.749s,1396,319,0.229,293,1270,0.231,false
12,12:19:05:443,Long Strafe Bot,ADSable Hitscan Cone,9.053s,4806,707,0.147,654,4370,0.15,false
13,12:19:08:532,Long Strafe Bot,ADSable Hitscan Cone,2.844s,1458,392,0.269,358,1326,0.27,false
14,12:19:14:365,Long Strafe Bot,ADSable Hitscan Cone,5.571s,2903,544,0.187,500,2640,0.189,false
15,12:19:22:221,Long Strafe Bot,ADSable Hitscan Cone,7.593s,3629,546,0.15,500,3300,0.152,false
16,12:19:28:535,Long Strafe Bot,ADSable Hitscan Cone,6.053s,3189,506,0.159,506,2900,0.174,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,42220,8981,8372.0,38396.0,

Kills:,16
Deaths:,0
Fight Time:,81.553001
Avg TTK:,5.097
Damage Done:,8372.0
Damage Taken:,0.0
Midairs:,157
Midaired:,0
Directs:,609
Directed:,0
Distance Traveled:,0.0
Score:,1825.460571
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
