Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:42:14:298,Long Strafe Bot,ADSable Hitscan Cone,3.38s,1869,541,0.289,501,1700,0.295,false
2,15:42:18:802,Long Strafe Bot,ADSable Hitscan Cone,4.25s,2012,544,0.27,504,1830,0.275,false
3,15:42:21:844,Long Strafe Bot,ADSable Hitscan Cone,2.783s,1253,536,0.428,501,1140,0.439,false
4,15:42:26:702,Long Strafe Bot,ADSable Hitscan Cone,4.599s,1836,540,0.294,500,1670,0.299,false
5,15:42:30:784,Long Strafe Bot,ADSable Hitscan Cone,3.821s,1869,549,0.294,501,1700,0.295,false
6,15:42:35:292,Long Strafe Bot,ADSable Hitscan Cone,4.243s,1968,545,0.277,508,1790,0.284,false
7,15:42:39:041,Long Strafe Bot,ADSable Hitscan Cone,3.493s,1638,538,0.328,501,1490,0.336,false
8,15:42:42:719,Long Strafe Bot,ADSable Hitscan Cone,3.42s,1506,544,0.361,505,1370,0.369,false
9,15:42:49:494,Long Strafe Bot,ADSable Hitscan Cone,6.501s,2936,631,0.215,584,2670,0.219,false
10,15:42:52:183,Long Strafe Bot,ADSable Hitscan Cone,2.44s,1231,454,0.369,418,1120,0.373,false
11,15:42:56:311,Long Strafe Bot,ADSable Hitscan Cone,3.862s,1627,544,0.334,501,1480,0.339,false
12,15:43:03:398,Long Strafe Bot,ADSable Hitscan Cone,6.829s,3134,738,0.235,679,2850,0.238,false
13,15:43:07:428,Long Strafe Bot,ADSable Hitscan Cone,3.774s,1957,476,0.243,440,1780,0.247,false
14,15:43:11:121,Long Strafe Bot,ADSable Hitscan Cone,3.426s,1759,388,0.221,388,1600,0.243,false
15,15:43:15:151,Long Strafe Bot,ADSable Hitscan Cone,3.778s,1902,551,0.29,505,1730,0.292,false
16,15:43:20:133,Long Strafe Bot,ADSable Hitscan Cone,4.719s,1836,548,0.298,509,1670,0.305,false
17,15:43:24:832,Long Strafe Bot,ADSable Hitscan Cone,4.448s,2067,546,0.264,508,1880,0.27,false
18,15:43:29:058,Long Strafe Bot,ADSable Hitscan Cone,3.966s,1759,596,0.339,544,1600,0.34,false
19,15:43:32:545,Long Strafe Bot,ADSable Hitscan Cone,3.223s,1660,496,0.299,457,1510,0.303,false
20,15:43:37:228,Long Strafe Bot,ADSable Hitscan Cone,4.42s,1957,547,0.28,508,1780,0.285,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,38821,11054,10246.0,35310.0,

Kills:,20
Deaths:,0
Fight Time:,81.375
Avg TTK:,4.069
Damage Done:,10246.0
Damage Taken:,0.0
Midairs:,211
Midaired:,0
Directs:,808
Directed:,0
Distance Traveled:,0.0
Score:,2973.110107
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
