Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:06:25:309,Long Strafe Bot,ADSable Hitscan Cone,3.217s,1781,543,0.305,504,1620,0.311,false
2,08:06:31:219,Long Strafe Bot,ADSable Hitscan Cone,5.645s,2441,543,0.222,502,2220,0.226,false
3,08:06:35:963,Long Strafe Bot,ADSable Hitscan Cone,4.49s,2111,540,0.256,500,1920,0.26,false
4,08:06:40:098,Long Strafe Bot,ADSable Hitscan Cone,3.878s,1704,544,0.319,501,1550,0.323,false
5,08:06:46:205,Long Strafe Bot,ADSable Hitscan Cone,5.844s,2595,545,0.21,503,2360,0.213,false
6,08:06:52:401,Long Strafe Bot,ADSable Hitscan Cone,6.118s,2870,791,0.276,732,2610,0.28,false
7,08:06:56:105,Long Strafe Bot,ADSable Hitscan Cone,3.439s,1902,308,0.162,277,1730,0.16,false
8,08:07:00:878,Long Strafe Bot,ADSable Hitscan Cone,4.519s,2287,548,0.24,505,2080,0.243,false
9,08:07:06:507,Long Strafe Bot,ADSable Hitscan Cone,5.366s,2749,507,0.184,507,2500,0.203,false
10,08:07:12:715,Long Strafe Bot,ADSable Hitscan Cone,5.944s,2936,551,0.188,502,2670,0.188,false
11,08:07:17:006,Long Strafe Bot,ADSable Hitscan Cone,4.036s,2078,545,0.262,500,1890,0.265,false
12,08:07:21:561,Long Strafe Bot,ADSable Hitscan Cone,4.295s,2133,545,0.256,508,1940,0.262,false
13,08:07:27:424,Long Strafe Bot,ADSable Hitscan Cone,5.599s,2518,540,0.214,500,2290,0.218,false
14,08:07:34:286,Long Strafe Bot,ADSable Hitscan Cone,6.611s,3244,534,0.165,500,2950,0.169,false
15,08:07:40:306,Long Strafe Bot,ADSable Hitscan Cone,5.756s,2705,645,0.238,590,2460,0.24,false
16,08:07:44:242,Long Strafe Bot,ADSable Hitscan Cone,3.673s,1902,504,0.265,469,1730,0.271,false
17,08:07:49:368,Long Strafe Bot,ADSable Hitscan Cone,4.869s,2518,486,0.193,450,2290,0.197,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,41167,9291,8622.0,37440.0,

Kills:,17
Deaths:,0
Fight Time:,83.299004
Avg TTK:,4.9
Damage Done:,8622.0
Damage Taken:,0.0
Midairs:,228
Midaired:,0
Directs:,669
Directed:,0
Distance Traveled:,0.0
Score:,1985.547119
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
