Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:05:03:386,Long Strafe Bot,ADSable Hitscan Cone,3.393s,1880,507,0.27,506,1710,0.296,false
2,17:05:09:781,Long Strafe Bot,ADSable Hitscan Cone,6.131s,2936,547,0.186,506,2670,0.19,false
3,17:05:15:796,Long Strafe Bot,ADSable Hitscan Cone,5.754s,2452,538,0.219,501,2230,0.225,false
4,17:05:21:407,Long Strafe Bot,ADSable Hitscan Cone,5.35s,2474,503,0.203,503,2250,0.224,false
5,17:05:28:021,Long Strafe Bot,ADSable Hitscan Cone,6.351s,3068,547,0.178,506,2790,0.181,false
6,17:05:32:566,Long Strafe Bot,ADSable Hitscan Cone,4.284s,2188,630,0.288,582,1990,0.292,false
7,17:05:38:524,Long Strafe Bot,ADSable Hitscan Cone,5.699s,3068,462,0.151,426,2790,0.153,false
8,17:05:43:608,Long Strafe Bot,ADSable Hitscan Cone,4.827s,2309,536,0.232,500,2100,0.238,false
9,17:05:50:184,Long Strafe Bot,ADSable Hitscan Cone,6.31s,3288,550,0.167,503,2990,0.168,false
10,17:05:54:330,Long Strafe Bot,ADSable Hitscan Cone,3.894s,1946,507,0.261,507,1770,0.286,false
11,17:05:59:019,Long Strafe Bot,ADSable Hitscan Cone,4.424s,2045,544,0.266,502,1860,0.27,false
12,17:06:03:422,Long Strafe Bot,ADSable Hitscan Cone,4.152s,2122,541,0.255,501,1930,0.26,false
13,17:06:09:037,Long Strafe Bot,ADSable Hitscan Cone,5.35s,2815,556,0.198,509,2560,0.199,false
14,17:06:15:353,Long Strafe Bot,ADSable Hitscan Cone,6.064s,3035,548,0.181,504,2760,0.183,false
15,17:06:19:805,Long Strafe Bot,ADSable Hitscan Cone,4.191s,1968,552,0.28,501,1790,0.28,false
16,17:06:24:349,Long Strafe Bot,ADSable Hitscan Cone,4.282s,1979,541,0.273,501,1800,0.278,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,41563,9153,8563.0,37800.0,

Kills:,17
Deaths:,0
Fight Time:,84.848
Avg TTK:,4.991
Damage Done:,8563.0
Damage Taken:,0.0
Midairs:,135
Midaired:,0
Directs:,590
Directed:,0
Distance Traveled:,0.0
Score:,1939.814087
Scenario:,Ascended Tracking v3
Hash:,46026d159b844451a38af3608d7c9e8a
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
