Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:09:46:545,Quaker Bot Long Strafes,LG,7.584s,166,50,0.301,300,996,0.301,false
2,12:09:56:720,Quaker Bot Long Strafes,LG,9.9s,182,50,0.275,300,1092,0.275,false
3,12:10:04:230,Quaker Bot Long Strafes,LG,7.235s,120,50,0.417,300,720,0.417,false
4,12:10:13:080,Quaker Bot Long Strafes,LG,8.575s,153,50,0.327,300,918,0.327,false
5,12:10:22:939,Quaker Bot Long Strafes,LG,9.584s,173,50,0.289,300,1038,0.289,false
6,12:10:34:189,Quaker Bot Long Strafes,LG,10.967s,202,50,0.248,300,1212,0.248,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1041,313,1878.0,6246.0,

Kills:,6
Deaths:,0
Fight Time:,53.845001
Avg TTK:,8.974
Damage Done:,1878.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,1693.988525
Scenario:,Cata IC Long Strafes
Hash:,9bcb93b2f0c30298e66553395dca1bca
Game Version:,1.0.7.2

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Apex Legends
Horiz Sens:,3.0
Vert Sens:,3.0
FOV:,104.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFFFF
